junction_id,junction_name,date,hour,stop_delay(s),stop_num,speed(m/s)
2019021418_819814664,Rua Ramiro Barcelos_Avenida Independ那ncia_819814664,2019/11/12,18:30,7.794117647,0.235294118,4.205882465
2019021418_819814664,Rua Ramiro Barcelos_Avenida Independ那ncia_819814664,2019/11/12,19:00,7.039473684,0.276315789,4.394736816
2019021418_819814664,Rua Ramiro Barcelos_Avenida Independ那ncia_819814664,2019/11/12,19:30,-1,-1,-1
2019021418_819814664,Rua Ramiro Barcelos_Avenida Independ那ncia_819814664,2019/11/12,20:00,-1,-1,-1
2019021418_819814664,Rua Ramiro Barcelos_Avenida Independ那ncia_819814664,2019/11/12,20:30,-1,-1,-1
2019021418_819814664,Rua Ramiro Barcelos_Avenida Independ那ncia_819814664,2019/11/13,6:00,-1,-1,-1
2019021418_819814664,Rua Ramiro Barcelos_Avenida Independ那ncia_819814664,2019/11/13,6:30,-1,-1,-1
2019021418_819814664,Rua Ramiro Barcelos_Avenida Independ那ncia_819814664,2019/11/13,7:00,0,0,8.5
2019021418_819814664,Rua Ramiro Barcelos_Avenida Independ那ncia_819814664,2019/11/13,7:30,0,0,8.970588471
2019021418_819814664,Rua Ramiro Barcelos_Avenida Independ那ncia_819814664,2019/11/13,8:00,11,0.2,7.1999999
2019021418_819814664,Rua Ramiro Barcelos_Avenida Independ那ncia_819814664,2019/11/13,8:30,2.037037037,0.111111111,5.351851852
2019021418_819814664,Rua Ramiro Barcelos_Avenida Independ那ncia_819814664,2019/11/13,9:00,5,0.153846154,7
2019021418_819814664,Rua Ramiro Barcelos_Avenida Independ那ncia_819814664,2019/11/13,9:30,1.5,0.050000001,5.925
2019021418_819814664,Rua Ramiro Barcelos_Avenida Independ那ncia_819814664,2019/11/13,10:00,0,0,8.666666667
2019021418_819814664,Rua Ramiro Barcelos_Avenida Independ那ncia_819814664,2019/11/13,10:30,5.641025667,0.203296705,6.08333325
2019021418_819814664,Rua Ramiro Barcelos_Avenida Independ那ncia_819814664,2019/11/13,11:00,10.95238086,0.28571429,9.428571476
2019021418_819814664,Rua Ramiro Barcelos_Avenida Independ那ncia_819814664,2019/11/13,11:30,2.604166625,0.09375,6.015625031
2019021418_819814664,Rua Ramiro Barcelos_Avenida Independ那ncia_819814664,2019/11/13,12:00,13.28571429,0.6,3.928571429
2019021418_819814664,Rua Ramiro Barcelos_Avenida Independ那ncia_819814664,2019/11/13,12:30,1.730769115,0.076923081,8.153846096
2019021418_819814664,Rua Ramiro Barcelos_Avenida Independ那ncia_819814664,2019/11/13,13:00,9.0000001,0.200000005,7.4499997
2019021418_819814664,Rua Ramiro Barcelos_Avenida Independ那ncia_819814664,2019/11/13,13:30,5.563725588,0.210784309,4.794117647
2019021418_819814664,Rua Ramiro Barcelos_Avenida Independ那ncia_819814664,2019/11/13,14:00,0.250000009,0.050000003,5.974999795
2019021418_819814664,Rua Ramiro Barcelos_Avenida Independ那ncia_819814664,2019/11/13,14:30,9.25000022,0.300000005,5.05000005
2019021418_819814664,Rua Ramiro Barcelos_Avenida Independ那ncia_819814664,2019/11/13,15:00,7.115384615,0.230769235,5.557692231
2019021418_819814664,Rua Ramiro Barcelos_Avenida Independ那ncia_819814664,2019/11/13,15:30,6.568627543,0.196078427,5.666666824
2019021418_819814664,Rua Ramiro Barcelos_Avenida Independ那ncia_819814664,2019/11/13,16:00,8.947368421,0.210526317,5.263157921
2019021418_819814664,Rua Ramiro Barcelos_Avenida Independ那ncia_819814664,2019/11/13,16:30,3.653846154,0.11538462,5.423076865
2019021418_819814664,Rua Ramiro Barcelos_Avenida Independ那ncia_819814664,2019/11/13,17:00,6.593406429,0.263736274,5.160714375
2019021418_819814664,Rua Ramiro Barcelos_Avenida Independ那ncia_819814664,2019/11/13,17:30,2.50000004,0.1,4.34999985
2019021418_819814664,Rua Ramiro Barcelos_Avenida Independ那ncia_819814664,2019/11/13,18:00,3.99999992,0.200000006,5.4000001
2019021418_819814664,Rua Ramiro Barcelos_Avenida Independ那ncia_819814664,2019/11/13,18:30,7.1428572,0.371428571,3.749999979
2019021418_819814664,Rua Ramiro Barcelos_Avenida Independ那ncia_819814664,2019/11/13,19:00,7.5,0.333333333,4.041666667
2019021418_819814664,Rua Ramiro Barcelos_Avenida Independ那ncia_819814664,2019/11/13,19:30,-1,-1,-1
2019021418_819814664,Rua Ramiro Barcelos_Avenida Independ那ncia_819814664,2019/11/13,20:00,-1,-1,-1
2019021418_819814664,Rua Ramiro Barcelos_Avenida Independ那ncia_819814664,2019/11/13,20:30,-1,-1,-1
2019021418_819814664,Rua Ramiro Barcelos_Avenida Independ那ncia_819814664,2019/11/14,6:00,-1,-1,-1
2019021418_819814664,Rua Ramiro Barcelos_Avenida Independ那ncia_819814664,2019/11/14,6:30,-1,-1,-1
2019021418_819814664,Rua Ramiro Barcelos_Avenida Independ那ncia_819814664,2019/11/14,7:00,0,0,10
2019021418_819814664,Rua Ramiro Barcelos_Avenida Independ那ncia_819814664,2019/11/14,7:30,0,0,8.892857143
2019021418_819814664,Rua Ramiro Barcelos_Avenida Independ那ncia_819814664,2019/11/14,8:00,0,0,7
2019021418_819814664,Rua Ramiro Barcelos_Avenida Independ那ncia_819814664,2019/11/14,8:30,4.318181818,0.045454545,5.045454591
2019021418_819814664,Rua Ramiro Barcelos_Avenida Independ那ncia_819814664,2019/11/14,9:00,10.9999998,0.300000012,5.85
2019021418_819814664,Rua Ramiro Barcelos_Avenida Independ那ncia_819814664,2019/11/14,9:30,0.769230762,0.076923078,6.519230904
2019021418_819814664,Rua Ramiro Barcelos_Avenida Independ那ncia_819814664,2019/11/14,10:00,6.46875,0.35,7.375000188
2019021418_819814664,Rua Ramiro Barcelos_Avenida Independ那ncia_819814664,2019/11/14,10:30,11.41891892,0.310810822,4.472972905
2019021418_819814664,Rua Ramiro Barcelos_Avenida Independ那ncia_819814664,2019/11/14,11:00,13,0.4,5.5
2019021418_819814664,Rua Ramiro Barcelos_Avenida Independ那ncia_819814664,2019/11/14,11:30,5.322580643,0.161290324,4.758064645
2019021418_819814664,Rua Ramiro Barcelos_Avenida Independ那ncia_819814664,2019/11/14,12:00,0,0,9
2019021418_819814664,Rua Ramiro Barcelos_Avenida Independ那ncia_819814664,2019/11/14,12:30,1.3888889,0.083333334,5.847222139
2019021418_819814664,Rua Ramiro Barcelos_Avenida Independ那ncia_819814664,2019/11/14,13:00,1.176470635,0.117647064,5.441176618
2019021418_819814664,Rua Ramiro Barcelos_Avenida Independ那ncia_819814664,2019/11/14,13:30,5.588235294,0.176470588,6.117647147
2019021418_819814664,Rua Ramiro Barcelos_Avenida Independ那ncia_819814664,2019/11/14,14:00,5,0.25,5.125
2019021418_819814664,Rua Ramiro Barcelos_Avenida Independ那ncia_819814664,2019/11/14,14:30,14.82142857,0.178571429,7.428571286
2019021418_819814664,Rua Ramiro Barcelos_Avenida Independ那ncia_819814664,2019/11/14,15:00,11.66666663,0.277777777,4.972222139
2019021418_819814664,Rua Ramiro Barcelos_Avenida Independ那ncia_819814664,2019/11/14,15:30,9.791666625,0.437500003,4.124999933
2019021418_819814664,Rua Ramiro Barcelos_Avenida Independ那ncia_819814664,2019/11/14,16:00,0.983606557,0.032786885,1.254098315
2019021418_819814664,Rua Ramiro Barcelos_Avenida Independ那ncia_819814664,2019/11/14,16:30,8.043478226,0.26086956,2.347826013
2019021418_819814664,Rua Ramiro Barcelos_Avenida Independ那ncia_819814664,2019/11/14,17:00,0.434782617,0.043478262,6.347825978
2019021418_819814664,Rua Ramiro Barcelos_Avenida Independ那ncia_819814664,2019/11/14,17:30,2.894736842,0.157894737,4.131578921
2019021418_819814664,Rua Ramiro Barcelos_Avenida Independ那ncia_819814664,2019/11/14,18:00,5.833333333,0.166666667,4
2019021418_819814664,Rua Ramiro Barcelos_Avenida Independ那ncia_819814664,2019/11/14,18:30,67.61904667,0.873015911,1.944444489
2019021418_819814664,Rua Ramiro Barcelos_Avenida Independ那ncia_819814664,2019/11/14,19:00,16.5,0.466666682,5.75
2019021418_819814664,Rua Ramiro Barcelos_Avenida Independ那ncia_819814664,2019/11/14,19:30,-1,-1,-1
2019021418_819814664,Rua Ramiro Barcelos_Avenida Independ那ncia_819814664,2019/11/14,20:00,-1,-1,-1
2019021418_819814664,Rua Ramiro Barcelos_Avenida Independ那ncia_819814664,2019/11/14,20:30,-1,-1,-1
2019021418_819814664,Rua Ramiro Barcelos_Avenida Independ那ncia_819814664,2019/11/15,6:00,-1,-1,-1
2019021418_819814664,Rua Ramiro Barcelos_Avenida Independ那ncia_819814664,2019/11/15,6:30,-1,-1,-1
2019021418_819814664,Rua Ramiro Barcelos_Avenida Independ那ncia_819814664,2019/11/15,7:00,1.666666667,0.166666667,6.25
2019021418_819814664,Rua Ramiro Barcelos_Avenida Independ那ncia_819814664,2019/11/15,7:30,0,0,9.083333
2019021418_819814664,Rua Ramiro Barcelos_Avenida Independ那ncia_819814664,2019/11/15,8:00,28.75,0.25,6.625
2019021418_819814664,Rua Ramiro Barcelos_Avenida Independ那ncia_819814664,2019/11/15,8:30,4.285714286,0.142857143,5.571428571
2019021418_819814664,Rua Ramiro Barcelos_Avenida Independ那ncia_819814664,2019/11/15,9:00,0,0,8
2019021418_819814664,Rua Ramiro Barcelos_Avenida Independ那ncia_819814664,2019/11/15,9:30,2.647058824,0.058823531,6.647058941
2019021418_819814664,Rua Ramiro Barcelos_Avenida Independ那ncia_819814664,2019/11/15,10:00,0,0,4.75
2019021418_819814664,Rua Ramiro Barcelos_Avenida Independ那ncia_819814664,2019/11/15,10:30,21.25,0.25,7.125
2019021418_819814664,Rua Ramiro Barcelos_Avenida Independ那ncia_819814664,2019/11/15,11:00,7.142857143,0.285714286,5.214285714
2019021418_819814664,Rua Ramiro Barcelos_Avenida Independ那ncia_819814664,2019/11/15,11:30,3,0.1,8.2999999
2019021418_819814664,Rua Ramiro Barcelos_Avenida Independ那ncia_819814664,2019/11/15,12:00,0,0,7.285714
2019021418_819814664,Rua Ramiro Barcelos_Avenida Independ那ncia_819814664,2019/11/15,12:30,0,0,8.464285714
2019021418_819814664,Rua Ramiro Barcelos_Avenida Independ那ncia_819814664,2019/11/15,13:00,19,0.2,7
2019021418_819814664,Rua Ramiro Barcelos_Avenida Independ那ncia_819814664,2019/11/15,13:30,3.125,0.125,8.156250063
2019021418_819814664,Rua Ramiro Barcelos_Avenida Independ那ncia_819814664,2019/11/15,14:00,3.888888889,0.111111111,7
2019021418_819814664,Rua Ramiro Barcelos_Avenida Independ那ncia_819814664,2019/11/15,14:30,0,0,7.6785715
2019021418_819814664,Rua Ramiro Barcelos_Avenida Independ那ncia_819814664,2019/11/15,15:00,0,0,8.636363727
2019021418_819814664,Rua Ramiro Barcelos_Avenida Independ那ncia_819814664,2019/11/15,15:30,1.5384615,0.076923078,8.500000077
2019021418_819814664,Rua Ramiro Barcelos_Avenida Independ那ncia_819814664,2019/11/15,16:00,0,0,9.1999999
2019021418_819814664,Rua Ramiro Barcelos_Avenida Independ那ncia_819814664,2019/11/15,16:30,6.6666665,0.33333335,6.999999917
2019021418_819814664,Rua Ramiro Barcelos_Avenida Independ那ncia_819814664,2019/11/15,17:00,3.529411765,0.117647059,7.558823647
2019021418_819814664,Rua Ramiro Barcelos_Avenida Independ那ncia_819814664,2019/11/15,17:30,0,0,9.843750188
2019021418_819814664,Rua Ramiro Barcelos_Avenida Independ那ncia_819814664,2019/11/15,18:00,0,0,8.312499875
2019021418_819814664,Rua Ramiro Barcelos_Avenida Independ那ncia_819814664,2019/11/15,18:30,1.818181818,0.090909091,8.818182
2019021418_819814664,Rua Ramiro Barcelos_Avenida Independ那ncia_819814664,2019/11/15,19:00,2.222222167,0.055555557,7.166666667
2019021418_819814664,Rua Ramiro Barcelos_Avenida Independ那ncia_819814664,2019/11/15,19:30,-1,-1,-1
2019021418_819814664,Rua Ramiro Barcelos_Avenida Independ那ncia_819814664,2019/11/15,20:00,-1,-1,-1
2019021418_819814664,Rua Ramiro Barcelos_Avenida Independ那ncia_819814664,2019/11/15,20:30,-1,-1,-1
2019021418_815908807,Avenida Independ那ncia_Rua Coronel Vicente,2019/11/11,6:00,-1,-1,-1
2019021418_815908807,Avenida Independ那ncia_Rua Coronel Vicente,2019/11/11,6:30,-1,-1,-1
2019021418_815908807,Avenida Independ那ncia_Rua Coronel Vicente,2019/11/11,7:00,17.5,0.625,2.6875
2019021418_815908807,Avenida Independ那ncia_Rua Coronel Vicente,2019/11/11,7:30,11.42857148,0.34199135,6.151515215
2019021418_815908807,Avenida Independ那ncia_Rua Coronel Vicente,2019/11/11,8:00,22.22222244,0.444444444,7.611111111
2019021418_815908807,Avenida Independ那ncia_Rua Coronel Vicente,2019/11/11,8:30,16.07070683,0.361616169,5.581818145
2019021418_815908807,Avenida Independ那ncia_Rua Coronel Vicente,2019/11/11,9:00,16.18021475,0.465095403,4.841269872
2019021418_815908807,Avenida Independ那ncia_Rua Coronel Vicente,2019/11/11,9:30,15.05048122,0.342043319,5.216049291
2019021418_815908807,Avenida Independ那ncia_Rua Coronel Vicente,2019/11/11,10:00,17.14631518,0.559592958,4.179487177
2019021418_815908807,Avenida Independ那ncia_Rua Coronel Vicente,2019/11/11,10:30,12.01041822,0.387059281,4.775280635
2019021418_815908807,Avenida Independ那ncia_Rua Coronel Vicente,2019/11/11,11:00,15.9032157,0.520020826,4.195876251
2019021418_815908807,Avenida Independ那ncia_Rua Coronel Vicente,2019/11/11,11:30,14.24149331,0.397526781,4.27173915
2019021418_815908807,Avenida Independ那ncia_Rua Coronel Vicente,2019/11/11,12:00,17.50167837,0.498969136,4.303797396
2019021418_815908807,Avenida Independ那ncia_Rua Coronel Vicente,2019/11/11,12:30,18.24212461,0.483368559,4.37499999
2019021418_815908807,Avenida Independ那ncia_Rua Coronel Vicente,2019/11/11,13:00,16.68258138,0.440104168,4.666666514
2019021418_815908807,Avenida Independ那ncia_Rua Coronel Vicente,2019/11/11,13:30,17.04268274,0.399593508,5.213414571
2019021418_815908807,Avenida Independ那ncia_Rua Coronel Vicente,2019/11/11,14:00,13.21686744,0.365461855,5.246987782
2019021418_815908807,Avenida Independ那ncia_Rua Coronel Vicente,2019/11/11,14:30,14.89010178,0.441124125,3.04166661
2019021418_815908807,Avenida Independ那ncia_Rua Coronel Vicente,2019/11/11,15:00,14.60934971,0.429186998,5.280487839
2019021418_815908807,Avenida Independ那ncia_Rua Coronel Vicente,2019/11/11,15:30,14.85205336,0.45652173,4.304347725
2019021418_815908807,Avenida Independ那ncia_Rua Coronel Vicente,2019/11/11,16:00,12.67567564,0.364864868,4.810810718
2019021418_815908807,Avenida Independ那ncia_Rua Coronel Vicente,2019/11/11,16:30,19.09359125,0.448768569,4.926315777
2019021418_815908807,Avenida Independ那ncia_Rua Coronel Vicente,2019/11/11,17:00,16.24169692,0.444142516,3.885869463
2019021418_815908807,Avenida Independ那ncia_Rua Coronel Vicente,2019/11/11,17:30,18.19727923,0.370748307,4.755101943
2019021418_815908807,Avenida Independ那ncia_Rua Coronel Vicente,2019/11/11,18:00,0,0,8.5
2019021418_815908807,Avenida Independ那ncia_Rua Coronel Vicente,2019/11/11,18:30,-1,-1,-1
2019021418_815908807,Avenida Independ那ncia_Rua Coronel Vicente,2019/11/11,19:00,70,1,0
2019021418_815908807,Avenida Independ那ncia_Rua Coronel Vicente,2019/11/11,19:30,-1,-1,-1
2019021418_815908807,Avenida Independ那ncia_Rua Coronel Vicente,2019/11/11,20:00,-1,-1,-1
2019021418_815908807,Avenida Independ那ncia_Rua Coronel Vicente,2019/11/11,20:30,-1,-1,-1
2019021418_815908807,Avenida Independ那ncia_Rua Coronel Vicente,2019/11/12,6:00,-1,-1,-1
2019021418_815908807,Avenida Independ那ncia_Rua Coronel Vicente,2019/11/12,6:30,-1,-1,-1
2019021418_815908807,Avenida Independ那ncia_Rua Coronel Vicente,2019/11/12,7:00,10.38461538,0.153846154,4.461538462
2019021418_815908807,Avenida Independ那ncia_Rua Coronel Vicente,2019/11/12,7:30,6.818181818,0.181818182,4
2019021418_815908807,Avenida Independ那ncia_Rua Coronel Vicente,2019/11/12,8:00,10.98039233,0.390196087,6.0666665
2019021418_815908807,Avenida Independ那ncia_Rua Coronel Vicente,2019/11/12,8:30,4.782608783,0.173913047,5.739130435
2019021418_815908807,Avenida Independ那ncia_Rua Coronel Vicente,2019/11/12,9:00,25.64616248,0.594976953,3.836956524
2019021418_815908807,Avenida Independ那ncia_Rua Coronel Vicente,2019/11/12,9:30,16.52379393,0.512320738,4.720338885
2019021418_815908807,Avenida Independ那ncia_Rua Coronel Vicente,2019/11/12,10:00,33.86904748,0.666666668,2.523809414
2019021418_815908807,Avenida Independ那ncia_Rua Coronel Vicente,2019/11/12,10:30,12.76125255,0.463013701,4.273972652
2019021418_815908807,Avenida Independ那ncia_Rua Coronel Vicente,2019/11/12,11:00,21.75,0.708333333,3.666666667
2019021418_815908807,Avenida Independ那ncia_Rua Coronel Vicente,2019/11/12,11:30,21.35577894,0.526112191,4.287878723
2019021418_815908807,Avenida Independ那ncia_Rua Coronel Vicente,2019/11/12,12:00,21.26436828,0.574712648,3.413793183
2019021418_815908807,Avenida Independ那ncia_Rua Coronel Vicente,2019/11/12,12:30,18.15739959,0.478040878,3.944444291
2019021418_815908807,Avenida Independ那ncia_Rua Coronel Vicente,2019/11/12,13:00,32.03839868,0.754901974,2.382352882
2019021418_815908807,Avenida Independ那ncia_Rua Coronel Vicente,2019/11/12,13:30,28.21224517,0.581224495,3.1714286
2019021418_815908807,Avenida Independ那ncia_Rua Coronel Vicente,2019/11/12,14:00,30.43650833,0.638888889,2.25
2019021418_815908807,Avenida Independ那ncia_Rua Coronel Vicente,2019/11/12,14:30,28.00790416,0.74825271,3.314516134
2019021418_815908807,Avenida Independ那ncia_Rua Coronel Vicente,2019/11/12,15:00,19.42969537,0.573264239,4.135714197
2019021418_815908807,Avenida Independ那ncia_Rua Coronel Vicente,2019/11/12,15:30,14.66251566,0.389788289,4.246575207
2019021418_815908807,Avenida Independ那ncia_Rua Coronel Vicente,2019/11/12,16:00,10.01940978,0.353534889,8.42436994
2019021418_815908807,Avenida Independ那ncia_Rua Coronel Vicente,2019/11/12,16:30,13.83097003,0.489233195,3.720588218
2019021418_815908807,Avenida Independ那ncia_Rua Coronel Vicente,2019/11/12,17:00,16.1479914,0.443390725,5.071428558
2019021418_815908807,Avenida Independ那ncia_Rua Coronel Vicente,2019/11/12,17:30,10.29521399,0.319158113,3.168604713
2019021418_815908807,Avenida Independ那ncia_Rua Coronel Vicente,2019/11/12,18:00,12.26109295,0.361742425,4.484848371
2019021418_815908807,Avenida Independ那ncia_Rua Coronel Vicente,2019/11/12,18:30,79.5146152,0.884769232,1.900000056
2019021418_815908807,Avenida Independ那ncia_Rua Coronel Vicente,2019/11/12,19:00,44.45652135,0.69620958,1.641304336
2019021418_815908807,Avenida Independ那ncia_Rua Coronel Vicente,2019/11/12,19:30,-1,-1,-1
2019021418_815908807,Avenida Independ那ncia_Rua Coronel Vicente,2019/11/12,20:00,-1,-1,-1
2019021418_815908807,Avenida Independ那ncia_Rua Coronel Vicente,2019/11/12,20:30,-1,-1,-1
2019021418_815908807,Avenida Independ那ncia_Rua Coronel Vicente,2019/11/13,6:00,-1,-1,-1
2019021418_815908807,Avenida Independ那ncia_Rua Coronel Vicente,2019/11/13,6:30,-1,-1,-1
2019021418_815908807,Avenida Independ那ncia_Rua Coronel Vicente,2019/11/13,7:00,7.142857071,0.428571443,6.0714285
2019021418_815908807,Avenida Independ那ncia_Rua Coronel Vicente,2019/11/13,7:30,13.27586181,0.379310348,4.637931224
2019021418_815908807,Avenida Independ那ncia_Rua Coronel Vicente,2019/11/13,8:00,18.89987271,0.513392858,4.714285807
2019021418_815908807,Avenida Independ那ncia_Rua Coronel Vicente,2019/11/13,8:30,8.627659617,0.251773052,5.244680915
2019021418_815908807,Avenida Independ那ncia_Rua Coronel Vicente,2019/11/13,9:00,18.3421512,0.426807768,4.157407339
2019021418_815908807,Avenida Independ那ncia_Rua Coronel Vicente,2019/11/13,9:30,6.267605451,0.211267602,5.732394235
2019021418_815908807,Avenida Independ那ncia_Rua Coronel Vicente,2019/11/13,10:00,20.0032467,0.512337666,3.249999995
2019021418_815908807,Avenida Independ那ncia_Rua Coronel Vicente,2019/11/13,10:30,14.58782206,0.433591919,4.268115907
2019021418_815908807,Avenida Independ那ncia_Rua Coronel Vicente,2019/11/13,11:00,25.52364873,0.675675681,5.270270308
2019021418_815908807,Avenida Independ那ncia_Rua Coronel Vicente,2019/11/13,11:30,12.04748953,0.379197313,7.264150974
2019021418_815908807,Avenida Independ那ncia_Rua Coronel Vicente,2019/11/13,12:00,33.71111091,0.725252509,3.711111116
2019021418_815908807,Avenida Independ那ncia_Rua Coronel Vicente,2019/11/13,12:30,18.35000003,0.370000007,4.020000086
2019021418_815908807,Avenida Independ那ncia_Rua Coronel Vicente,2019/11/13,13:00,32.82608709,0.72463767,3.043478217
2019021418_815908807,Avenida Independ那ncia_Rua Coronel Vicente,2019/11/13,13:30,12.2435844,0.311452365,2.90404032
2019021418_815908807,Avenida Independ那ncia_Rua Coronel Vicente,2019/11/13,14:00,19.04761895,0.420634933,5.642857148
2019021418_815908807,Avenida Independ那ncia_Rua Coronel Vicente,2019/11/13,14:30,10.43214293,0.33777778,4.940476274
2019021418_815908807,Avenida Independ那ncia_Rua Coronel Vicente,2019/11/13,15:00,14.26324821,0.415915648,4.465753473
2019021418_815908807,Avenida Independ那ncia_Rua Coronel Vicente,2019/11/13,15:30,29.1874995,0.697321436,3.7375
2019021418_815908807,Avenida Independ那ncia_Rua Coronel Vicente,2019/11/13,16:00,15.81395341,0.430232557,4.430232619
2019021418_815908807,Avenida Independ那ncia_Rua Coronel Vicente,2019/11/13,16:30,13.92831785,0.400696229,5.442029043
2019021418_815908807,Avenida Independ那ncia_Rua Coronel Vicente,2019/11/13,17:00,19.51508648,0.69981529,2.310344793
2019021418_815908807,Avenida Independ那ncia_Rua Coronel Vicente,2019/11/13,17:30,13.52404622,0.348424548,4.470149318
2019021418_815908807,Avenida Independ那ncia_Rua Coronel Vicente,2019/11/13,18:00,15.76761207,0.446281816,4.116438415
2019021418_815908807,Avenida Independ那ncia_Rua Coronel Vicente,2019/11/13,18:30,22.12810447,0.724281051,4.127451004
2019021418_815908807,Avenida Independ那ncia_Rua Coronel Vicente,2019/11/13,19:00,18.71052631,0.478947369,7.982456154
2019021418_815908807,Avenida Independ那ncia_Rua Coronel Vicente,2019/11/13,19:30,-1,-1,-1
2019021418_815908807,Avenida Independ那ncia_Rua Coronel Vicente,2019/11/13,20:00,-1,-1,-1
2019021418_815908807,Avenida Independ那ncia_Rua Coronel Vicente,2019/11/13,20:30,-1,-1,-1
2019021418_815908807,Avenida Independ那ncia_Rua Coronel Vicente,2019/11/14,6:00,-1,-1,-1
2019021418_815908807,Avenida Independ那ncia_Rua Coronel Vicente,2019/11/14,6:30,-1,-1,-1
2019021418_815908807,Avenida Independ那ncia_Rua Coronel Vicente,2019/11/14,7:00,3.571428571,0.285714286,6.5
2019021418_815908807,Avenida Independ那ncia_Rua Coronel Vicente,2019/11/14,7:30,5.932203373,0.18644068,7.661017015
2019021418_815908807,Avenida Independ那ncia_Rua Coronel Vicente,2019/11/14,8:00,11.08695635,0.391304344,5.456521652
2019021418_815908807,Avenida Independ那ncia_Rua Coronel Vicente,2019/11/14,8:30,14.79926372,0.477957545,3.966101685
2019021418_815908807,Avenida Independ那ncia_Rua Coronel Vicente,2019/11/14,9:00,20.32608674,0.673913048,3.782608617
2019021418_815908807,Avenida Independ那ncia_Rua Coronel Vicente,2019/11/14,9:30,15.60956793,0.368827165,4.648148178
2019021418_815908807,Avenida Independ那ncia_Rua Coronel Vicente,2019/11/14,10:00,12.61904747,0.523809539,3.904761929
2019021418_815908807,Avenida Independ那ncia_Rua Coronel Vicente,2019/11/14,10:30,15.76539845,0.397644932,3.956521646
2019021418_815908807,Avenida Independ那ncia_Rua Coronel Vicente,2019/11/14,11:00,21.5333336,0.64666668,4.54
2019021418_815908807,Avenida Independ那ncia_Rua Coronel Vicente,2019/11/14,11:30,12.26452365,0.423158731,3.93333342
2019021418_815908807,Avenida Independ那ncia_Rua Coronel Vicente,2019/11/14,12:00,27.53151263,0.539915977,2.977941106
2019021418_815908807,Avenida Independ那ncia_Rua Coronel Vicente,2019/11/14,12:30,19.59858984,0.58465606,3.134831513
2019021418_815908807,Avenida Independ那ncia_Rua Coronel Vicente,2019/11/14,13:00,18.21090394,0.413961039,8.517857209
2019021418_815908807,Avenida Independ那ncia_Rua Coronel Vicente,2019/11/14,13:30,22.85193529,0.694318775,3.176470492
2019021418_815908807,Avenida Independ那ncia_Rua Coronel Vicente,2019/11/14,14:00,16.5,0.450000001,3.60000005
2019021418_815908807,Avenida Independ那ncia_Rua Coronel Vicente,2019/11/14,14:30,20.03012677,0.443128973,8.819767356
2019021418_815908807,Avenida Independ那ncia_Rua Coronel Vicente,2019/11/14,15:00,29.03571503,0.782142879,3.40000001
2019021418_815908807,Avenida Independ那ncia_Rua Coronel Vicente,2019/11/14,15:30,17.81533459,0.551020434,5.67857142
2019021418_815908807,Avenida Independ那ncia_Rua Coronel Vicente,2019/11/14,16:00,29.67164144,0.76101762,3.054687434
2019021418_815908807,Avenida Independ那ncia_Rua Coronel Vicente,2019/11/14,16:30,12.30055673,0.448979596,5.265306082
2019021418_815908807,Avenida Independ那ncia_Rua Coronel Vicente,2019/11/14,17:00,22.597,0.695999996,2.489999966
2019021418_815908807,Avenida Independ那ncia_Rua Coronel Vicente,2019/11/14,17:30,32.93650817,0.428571439,3.857142859
2019021418_815908807,Avenida Independ那ncia_Rua Coronel Vicente,2019/11/14,18:00,29.1945656,0.764456534,2.460000002
2019021418_815908807,Avenida Independ那ncia_Rua Coronel Vicente,2019/11/14,18:30,20.70827481,0.546984552,2.274193471
2019021418_815908807,Avenida Independ那ncia_Rua Coronel Vicente,2019/11/14,19:00,27.13247588,0.653239196,2.821428593
2019021418_815908807,Avenida Independ那ncia_Rua Coronel Vicente,2019/11/14,19:30,-1,-1,-1
2019021418_815908807,Avenida Independ那ncia_Rua Coronel Vicente,2019/11/14,20:00,-1,-1,-1
2019021418_815908807,Avenida Independ那ncia_Rua Coronel Vicente,2019/11/14,20:30,-1,-1,-1
2019021418_815908807,Avenida Independ那ncia_Rua Coronel Vicente,2019/11/15,6:00,-1,-1,-1
2019021418_815908807,Avenida Independ那ncia_Rua Coronel Vicente,2019/11/15,6:30,-1,-1,-1
2019021418_815908807,Avenida Independ那ncia_Rua Coronel Vicente,2019/11/15,7:00,4.285714286,0.357142857,6.142857143
2019021418_815908807,Avenida Independ那ncia_Rua Coronel Vicente,2019/11/15,7:30,13.26923085,0.423076931,4.788461708
2019021418_815908807,Avenida Independ那ncia_Rua Coronel Vicente,2019/11/15,8:00,24.583333,0.5,4.458333342
2019021418_815908807,Avenida Independ那ncia_Rua Coronel Vicente,2019/11/15,8:30,14.375,0.291666667,8.729166667
2019021418_815908807,Avenida Independ那ncia_Rua Coronel Vicente,2019/11/15,9:00,12.0000002,0.40000001,5.6999999
2019021418_815908807,Avenida Independ那ncia_Rua Coronel Vicente,2019/11/15,9:30,10.35714314,0.214285714,8.571428614
2019021418_815908807,Avenida Independ那ncia_Rua Coronel Vicente,2019/11/15,10:00,8.421052421,0.315789481,4.184210563
2019021418_815908807,Avenida Independ那ncia_Rua Coronel Vicente,2019/11/15,10:30,16,0.3,7.62500005
2019021418_815908807,Avenida Independ那ncia_Rua Coronel Vicente,2019/11/15,11:00,16.25,0.45,4.55
2019021418_815908807,Avenida Independ那ncia_Rua Coronel Vicente,2019/11/15,11:30,6.200000076,0.280000005,6.179999804
